2,"SELECT Top # A.objID, A.specObjID, B.specObjID, A.z, B.z, A.class, A.subClass FROM SpecPhotoAll as A JOIN stellarMassFSPSGranEarlyDust AS B ON A.specObjID = B.specObjID INTO MyDB.SpecPhotoAllJOINstellarMassFGEDTOP1#"
2019-12-18 13:09:00,2
