26,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-04-07 07:00:00,2
2019-04-07 07:01:00,2
2019-04-07 07:09:00,2
2019-04-07 07:10:00,1
2019-04-07 07:36:00,1
2019-04-07 07:41:00,4
2019-04-07 10:34:00,1
2019-04-07 10:59:00,2
2019-04-07 14:38:00,1
2019-04-07 14:44:00,1
2019-04-07 14:57:00,1
2019-04-07 15:00:00,1
2019-04-07 15:11:00,1
2019-04-07 20:26:00,1
2019-04-07 21:00:00,2
2019-04-07 21:01:00,1
2019-04-07 21:25:00,1
2019-04-07 22:31:00,1
